name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"6.9271° N, 79.8612° E",2024-05-02,24.5,18.9,21.8,24.5,18.9,21.8,14.2,62.5,2.3,100,16.67,rain,0,0,63.4,15.1,201.1,1004.6,28.6,23.8,228.1,19.6,7,10,2024-05-02T04:32:33,2024-05-02T17:43:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-03,25.1,13.6,20.4,25.1,13.6,20.4,14.9,72.8,0,0,0,,0,0,42.1,9.4,259.8,1009.5,19.5,24.1,285,24.7,8,10,2024-05-03T04:31:49,2024-05-03T17:43:52,0.83,Clear,Clear conditions throughout the day.,clear-day,remote
"6.9271° N, 79.8612° E",2024-05-04,24.5,15.6,20.6,24.5,15.6,20.6,16.1,76.8,0.1,100,4.17,rain,0,0,34.2,9.7,259.5,1010.4,41.9,24.1,260.7,22.4,8,10,2024-05-04T04:31:05,2024-05-04T17:44:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-05,19.3,16.1,17.6,19.3,16.1,17.6,15.9,89.4,9.4,100,62.5,rain,0,0,35.6,6.8,155.9,1009.3,86.8,22.2,134.2,11.7,5,10,2024-05-05T04:30:23,2024-05-05T17:44:56,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-06,17.1,14.3,15.8,17.1,14.3,15.8,15.4,97.9,28.8,100,83.33,rain,0,0,50,5,148.5,1012.9,95.7,17,73.2,6.4,3,10,2024-05-06T04:29:41,2024-05-06T17:45:29,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-07,20.4,13.7,17,20.4,13.7,17,16.1,94.7,19.5,100,75,rain,0,0,34.6,5.8,86.2,1015.1,68.8,17.8,200,17.2,7,10,2024-05-07T04:29:01,2024-05-07T17:46:01,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-08,25.5,13.3,19.7,25.5,13.3,19.7,16.1,81.1,1.5,100,16.67,rain,0,0,28.8,7.2,289.2,1013.6,64.6,23.8,276.6,23.8,10,10,2024-05-08T04:28:21,2024-05-08T17:46:34,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-09,21.3,16.2,18.4,21.3,16.2,18.4,16.6,89.4,15.5,100,75,rain,0,0,29.5,5.4,96.3,1013.5,82.7,16,156.2,13.5,6,30,2024-05-09T04:27:43,2024-05-09T17:47:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-10,20.6,14.7,17.7,20.6,14.7,17.7,15.7,88.3,5,100,33.33,rain,0,0,35.6,6.5,175,1013.5,85.6,21,200.8,17.2,6,10,2024-05-10T04:27:06,2024-05-10T17:47:39,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-11,23.2,16.1,19.3,23.2,16.1,19.3,16.4,83.7,8.8,100,58.33,rain,0,0,28.1,5.4,292.5,1014.3,55.5,16.8,193.1,16.7,8,10,2024-05-11T04:26:30,2024-05-11T17:48:12,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-12,25.7,14.7,20.6,25.7,14.7,20.6,17,81.2,0.9,100,33.33,rain,0,0,22.7,5.4,274.9,1014.3,22.9,21.6,245.5,21.2,8,30,2024-05-12T04:25:55,2024-05-12T17:48:44,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-13,25.7,16.4,21.6,25.7,16.4,21.6,18.4,82.8,1.5,100,33.33,rain,0,0,25.2,5.8,223.2,1013.5,51.9,22.8,243.6,20.9,8,10,2024-05-13T04:25:21,2024-05-13T17:49:17,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-14,26.7,17,22,26.7,17,22,18.6,81.7,2.2,100,25,rain,0,0,28.8,7.2,221.5,1012.8,47.2,21.3,240.7,20.9,7,10,2024-05-14T04:24:48,2024-05-14T17:49:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-15,27.9,17.9,22.9,30.2,17.9,23.1,19.2,80,1.2,100,20.83,rain,0,0,24.8,5.8,280.7,1013.6,47.3,23.1,242.6,20.9,8,10,2024-05-15T04:24:16,2024-05-15T17:50:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-16,26.4,18.2,22.7,26.4,18.2,22.7,19.5,82.8,1.6,100,33.33,rain,0,0,28.1,6.5,128.5,1013,45.3,24.1,245.3,21.1,8,10,2024-05-16T04:23:46,2024-05-16T17:50:55,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-17,25.8,18.1,22,25.8,18.1,22,19,83.4,2.1,100,45.83,rain,0,0,43.6,9,206.8,1010.5,72.3,22.5,226.5,19.6,8,30,2024-05-17T04:23:17,2024-05-17T17:51:27,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-18,23.3,19.1,21.1,23.3,19.1,21.1,19.1,88,16.9,100,70.83,rain,0,0,41,6.5,206.1,1009.9,87.4,24,116.6,10.2,5,10,2024-05-18T04:22:49,2024-05-18T17:51:59,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-19,25.8,18.6,21.1,25.8,18.6,21.1,19,88.4,11.7,100,66.67,rain,0,0,33.1,6.5,193.4,1008.6,84.4,18.1,136.7,11.8,5,30,2024-05-19T04:22:22,2024-05-19T17:52:31,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-20,26,17.5,20.9,26,17.5,20.9,18.6,87,6,100,41.67,rain,0,0,30.6,7.2,181.2,1009.7,63.5,22.6,235.5,20.4,9,30,2024-05-20T04:21:57,2024-05-20T17:53:03,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-21,26.2,16.6,21.7,26.2,16.6,21.7,18.9,84.9,8.2,100,29.17,rain,0,0,27,5.4,96.4,1009.9,48.8,21.2,244.6,21.1,8,30,2024-05-21T04:21:32,2024-05-21T17:53:35,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"6.9271° N, 79.8612° E",2024-05-22,27.6,16.8,22,28.9,16.8,22.2,18.3,80.7,7.6,100,20.83,rain,0,0,21.6,5.4,112.8,1009.8,32.2,22.9,275.4,23.8,9,10,2024-05-22T04:21:09,2024-05-22T17:54:07,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-23,29.6,17.3,23.6,32.5,17.3,24.3,19.5,79,13.2,100,33.33,rain,0,0,23.4,5.4,133.9,1008.3,36.5,24.1,256.7,22.2,9,10,2024-05-23T04:20:47,2024-05-23T17:54:38,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-24,28.5,19.8,24.2,30.8,19.8,24.7,20.1,78.8,3.7,100,37.5,rain,0,0,25.2,4.7,90.3,1006.7,47.8,24,266.8,22.9,9,10,2024-05-24T04:20:27,2024-05-24T17:55:10,0.52,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-25,29.5,20.5,25,32.1,20.5,25.8,20.7,78,5,100,29.17,rain,0,0,22,6.1,124.7,1005.2,34.5,23.9,271.3,23.5,9,10,2024-05-25T04:20:08,2024-05-25T17:55:41,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-05-26,27.8,21,24.7,30.2,21,25.5,21.2,81.6,5.9,100,62.5,rain,0,0,21.2,5.4,142.1,1005,69.7,21.4,180.5,15.6,6,30,2024-05-26T04:19:49,2024-05-26T17:56:11,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-27,24.7,21.1,22.5,24.7,21.1,22.5,21.6,95,27.3,100,100,rain,0,0,28.4,4,113.9,1004.5,99.5,12.7,63.4,5.4,4,10,2024-05-27T04:19:33,2024-05-27T17:56:42,0.63,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-28,21.8,20,21.2,21.8,20,21.2,20.8,97.7,85.6,100,100,rain,0,0,70.6,9.4,134.8,1000.1,100,7.7,28.7,2.4,1,10,2024-05-28T04:19:17,2024-05-28T17:57:11,0.67,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-29,25.1,19.4,22,25.1,19.4,22,19.5,86.2,10.5,100,66.67,rain,0,0,63,10.8,203.6,1003.8,77.2,20.8,217,18.7,8,10,2024-05-29T04:19:03,2024-05-29T17:57:41,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-30,23.4,19.7,22,23.4,19.7,22,19.7,87.2,6.4,100,62.5,rain,0,0,46.4,7.6,200.8,1006.6,85.8,19.9,163.4,14,6,10,2024-05-30T04:18:50,2024-05-30T17:58:10,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-05-31,25.2,19.8,22.5,25.2,19.8,22.5,20.3,87.6,9.7,100,95.83,rain,0,0,45.7,7.2,237.2,1008,67.3,19.9,227.6,19.5,8,10,2024-05-31T04:18:38,2024-05-31T17:58:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-01,25.8,20.1,22.8,25.8,20.1,22.8,20.3,86,3.4,100,54.17,rain,0,0,40,7.6,239.2,1008.8,60.8,18.8,218.8,18.9,7,30,2024-06-01T04:18:28,2024-06-01T17:59:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-02,26.6,17.9,22.2,26.6,17.9,22.2,19.3,84.5,1,100,25,rain,0,0,47.2,7.9,207.8,1009.9,76.6,20.4,221.6,19.3,8,10,2024-06-02T04:18:19,2024-06-02T17:59:35,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-06-03,24.3,19,21.5,24.3,19,21.5,19.2,87,14.3,100,45.83,rain,0,0,45.7,5.8,191.2,1008.4,70.4,19.6,170.8,14.7,7,10,2024-06-03T04:18:11,2024-06-03T18:00:02,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-04,24.5,19.3,21.9,24.5,19.3,21.9,19.9,88.2,2.9,100,58.33,rain,0,0,35.3,6.1,228.2,1009.5,77.3,22.3,157.7,13.7,7,10,2024-06-04T04:18:04,2024-06-04T18:00:29,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-05,25.2,19.2,22.5,25.2,19.2,22.5,20.6,89.4,4.9,100,41.67,rain,0,0,25.6,6.1,295.3,1009.6,59.4,21.5,198.2,17.1,7,30,2024-06-05T04:17:58,2024-06-05T18:00:55,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-06-06,27.2,18.9,23.6,29,18.9,23.7,20.3,83,1.6,100,29.17,rain,0,0,24.8,7.2,301.3,1009.1,54.7,23.3,251.3,21.7,8,10,2024-06-06T04:17:54,2024-06-06T18:01:21,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-07,26.6,20,23.4,26.6,20,23.4,20.9,86.4,3.3,100,62.5,rain,0,0,29.9,6.5,311.2,1006.7,50.4,20.2,239.1,20.5,7,30,2024-06-07T04:17:51,2024-06-07T18:01:45,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-08,27.2,20.1,24,28.9,20.1,24.1,20.3,81.1,2.3,100,37.5,rain,0,0,28.8,7.6,271,1006.3,40.1,21.6,240.4,20.7,7,10,2024-06-08T04:17:49,2024-06-08T18:02:10,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-09,27.5,19.8,23.4,29.6,19.8,23.5,20.2,82.7,3,100,54.17,rain,0,0,25.6,6.5,283.5,1005.7,64.4,22.6,227.5,19.7,8,30,2024-06-09T04:17:49,2024-06-09T18:02:33,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-10,28.2,20.7,24,32.5,20.7,24.3,21.7,87.4,3.1,100,50,rain,0,0,28.4,6.5,298.5,1006.3,78.6,18.2,216.4,18.6,7,30,2024-06-10T04:17:49,2024-06-10T18:02:56,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-06-11,27,21.2,24.1,29.2,21.2,24.2,21.9,87.6,8.1,100,70.83,rain,0,0,26.6,4.7,242.4,1006.8,90.7,17.2,193.4,16.5,7,30,2024-06-11T04:17:51,2024-06-11T18:03:18,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-12,27.3,20.8,23.3,30.4,20.8,23.4,21.8,91.3,22.1,100,87.5,rain,0,0,26.3,5.8,250.4,1006.6,89.6,17.9,172.4,14.9,6,60,2024-06-12T04:17:54,2024-06-12T18:03:39,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-13,25.4,21,22.7,25.4,21,22.7,21.3,91.9,24.3,100,87.5,rain,0,0,34.2,4.7,225.7,1006.2,100,9.2,93.6,8.1,3,30,2024-06-13T04:17:58,2024-06-13T18:04:00,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-14,27,21.1,23.6,29.1,21.1,23.7,21.2,87.2,3.7,100,66.67,rain,0,0,28.1,8.3,269.6,1005.2,97.2,15.1,195.2,16.8,7,10,2024-06-14T04:18:04,2024-06-14T18:04:19,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-15,23.3,20.2,22.1,23.3,20.2,22.1,21.3,95.5,19.1,100,87.5,rain,0,0,28.8,5,223.3,1005.5,96.6,19,111.5,9.6,4,30,2024-06-15T04:18:10,2024-06-15T18:04:38,0.28,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-16,24.9,20.6,22.9,24.9,20.6,22.9,21.2,90.2,9.3,100,95.83,rain,0,0,36,6.8,232.2,1007,96.1,20.4,121.2,10.5,5,30,2024-06-16T04:18:17,2024-06-16T18:04:56,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-17,23.2,19.9,21.6,23.2,19.9,21.6,20.7,94.6,21.8,100,70.83,rain,0,0,42.1,6.5,202.9,1007,96.6,18.9,80.8,6.9,4,30,2024-06-17T04:18:26,2024-06-17T18:05:12,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-18,24.5,19,21.3,24.5,19,21.3,19.7,90.4,21.1,100,58.33,rain,0,0,45.7,5.8,173.1,1005.1,99,18,64.2,5.5,2,10,2024-06-18T04:18:36,2024-06-18T18:05:28,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-06-19,23.3,17.3,21.1,23.3,17.3,21.1,19.3,89.8,10.7,100,62.5,rain,0,0,42.1,4.7,160.4,1004.5,99,20.2,99.8,8.5,4,10,2024-06-19T04:18:46,2024-06-19T18:05:43,0.41,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-20,24.7,20,22,24.7,20,22,20.7,92.4,8.2,100,62.5,rain,0,0,37.8,5.4,158.1,1005.1,89.3,15.5,91.6,7.9,4,30,2024-06-20T04:18:58,2024-06-20T18:05:57,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-21,26.3,19.9,23.2,26.3,19.9,23.2,21.2,89.4,3.3,100,62.5,rain,0,0,27.4,6.1,226.9,1005.7,90.4,20.9,191.3,16.4,7,30,2024-06-21T04:19:10,2024-06-21T18:06:10,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-22,27.6,20.1,23.8,30.2,20.1,23.9,21.8,88.9,17.8,100,58.33,rain,0,0,24.1,6.5,340.8,1005.1,78.6,21.3,219.7,18.9,8,60,2024-06-22T04:19:24,2024-06-22T18:06:22,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-06-23,25.6,20.5,22.9,25.6,20.5,22.9,21.1,90.3,24.8,100,70.83,rain,0,0,27.7,5.4,195.8,1006,99.7,18.6,127.1,11.1,6,30,2024-06-23T04:19:39,2024-06-23T18:06:33,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-24,27.1,20.4,23.6,29.2,20.4,23.7,21.5,88.2,14.9,100,66.67,rain,0,0,28.1,5.4,188.4,1005.3,99.8,18.9,150.5,13,7,30,2024-06-24T04:19:54,2024-06-24T18:06:42,0.58,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-25,25.7,20.7,23.2,25.7,20.7,23.2,21.5,90.2,6.8,100,62.5,rain,0,0,24.5,5,99.5,1005.3,100,17.7,122.7,10.7,6,10,2024-06-25T04:20:10,2024-06-25T18:06:51,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-26,27.7,21,24.1,31,21,24.3,22.1,89.2,15.9,100,91.67,rain,0,0,24.8,5,79.2,1006,98.1,15.2,191.7,16.6,6,60,2024-06-26T04:20:28,2024-06-26T18:06:58,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-27,27.9,21.5,23.9,31,21.5,24.2,22,89.4,16.9,100,62.5,rain,0,0,27.4,4.7,208.9,1007.3,99.8,12.9,156.3,13.6,5,30,2024-06-27T04:20:46,2024-06-27T18:07:05,0.69,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-28,25.8,21.2,23,25.8,21.2,23,21.5,91.6,19.9,100,100,rain,0,0,31.7,4.3,195.7,1006.4,100,9.9,51.7,4.3,2,10,2024-06-28T04:21:05,2024-06-28T18:07:10,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-29,25.1,21.3,23.2,25.1,21.3,23.2,21.8,92,29.2,100,100,rain,0,0,40.3,5.8,178.4,1005.4,99.9,7.9,82.9,7.1,3,30,2024-06-29T04:21:24,2024-06-29T18:07:14,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-06-30,26.4,21.4,23.4,26.4,21.4,23.4,21.5,89.4,29,100,100,rain,0,0,42.8,6.1,178.9,1004.8,99.5,6.6,95.5,8.2,4,30,2024-06-30T04:21:45,2024-06-30T18:07:16,0.8,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-01,23.3,20.9,22.2,23.3,20.9,22.2,21.5,95.6,86.7,100,100,rain,0,0,47.5,4,131.1,1003.7,100,7.3,27.7,2.1,1,10,2024-07-01T04:22:06,2024-07-01T18:07:18,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-02,24.6,20.6,22.6,24.6,20.6,22.6,21.5,93.9,24.8,100,100,rain,0,0,16.2,3.2,116.2,1003.4,98.7,18.9,123.5,10.7,5,10,2024-07-02T04:22:28,2024-07-02T18:07:18,0.87,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-03,25.1,20.7,23.1,25.1,20.7,23.1,21.7,92.1,48.5,100,100,rain,0,0,25.2,6.5,155.8,1005.3,95.1,9.4,54,4.6,2,30,2024-07-03T04:22:50,2024-07-03T18:07:17,0.9,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-04,29,21.5,23.8,31.4,21.5,24,21.8,89.2,31.4,100,100,rain,0,0,26.3,4.7,218.4,1007.3,100,9.9,81.1,7,3,10,2024-07-04T04:23:13,2024-07-04T18:07:15,0.94,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-05,24.9,20.8,22.6,24.9,20.8,22.6,21.2,92.1,22.1,100,95.83,rain,0,0,27.4,4.7,198.8,1006.5,98.6,8.7,84.5,7.1,6,10,2024-07-05T04:23:37,2024-07-05T18:07:12,0.98,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-06,26.3,20.9,23.2,26.3,20.9,23.2,21.2,88.7,9.8,100,66.67,rain,0,0,32.8,4.7,226.9,1006.3,98.5,15.4,154.6,13.3,6,30,2024-07-06T04:24:01,2024-07-06T18:07:07,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-07,25.1,20.7,23.1,25.1,20.7,23.1,21.2,89.5,3.7,100,37.5,rain,0,0,25.9,6.1,241.6,1007.3,96.3,17.1,139.6,12,5,30,2024-07-07T04:24:26,2024-07-07T18:07:01,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,remote
"6.9271° N, 79.8612° E",2024-07-08,25.1,20.7,22.9,25.1,20.7,22.9,21.1,89.8,10.9,100,83.33,rain,0,0,27.7,5.4,255.9,1007.1,97.1,17.6,131.8,11.4,5,30,2024-07-08T04:24:52,2024-07-08T18:06:54,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-09,28.3,21,23.8,30.7,21,24.1,21.3,86.8,8.6,100,100,rain,0,0,37.4,8.3,228.2,1007.7,99.9,16.6,154.2,13.1,6,10,2024-07-09T04:25:18,2024-07-09T18:06:45,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-10,23.9,21.6,22.7,23.9,21.6,22.7,21.3,91.9,23.6,100,95.83,rain,0,0,46.1,5.8,207.5,1008.2,100,17.1,70.1,6,4,10,2024-07-10T04:25:44,2024-07-10T18:06:35,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-11,25.2,21.5,22.7,25.2,21.5,22.7,21.2,91.2,16.7,100,87.5,rain,0,0,34.6,5.4,199.3,1005.7,99.7,21.7,47.3,3.9,2,10,2024-07-11T04:26:11,2024-07-11T18:06:24,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-12,27.4,20.8,23.3,29.8,20.8,23.5,21.5,90.1,9.8,100,79.17,rain,0,0,31.7,7.2,234.8,1004,93.9,13.9,133.9,11.6,6,30,2024-07-12T04:26:38,2024-07-12T18:06:11,0.2,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-13,28,20.9,24.4,30.8,20.9,24.8,21.9,86.3,13.7,100,91.67,rain,0,0,22.7,5,217.7,1002.7,98.6,9.8,148.8,12.8,6,30,2024-07-13T04:27:06,2024-07-13T18:05:58,0.24,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-14,25.9,21.5,23.7,25.9,21.5,23.7,22,90.5,7.4,100,79.17,rain,0,0,15.8,4.7,146.9,1003.6,100,12.9,91.3,7.9,3,30,2024-07-14T04:27:34,2024-07-14T18:05:42,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-15,27,21.7,24.4,29.5,21.7,24.5,22.3,88.7,5.9,100,62.5,rain,0,0,26.3,4,127.2,1005.8,99.6,15.2,158.7,13.6,6,10,2024-07-15T04:28:02,2024-07-15T18:05:26,0.3,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-16,25.5,22.2,23.7,25.5,22.2,23.7,22.2,91.3,14.6,100,70.83,rain,0,0,29.2,4.7,188.8,1007,99.6,18.7,167.7,14.6,7,30,2024-07-16T04:28:30,2024-07-16T18:05:08,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-17,26.8,21.1,23.6,29.4,21.1,23.7,22.4,93.4,11.7,100,95.83,rain,0,0,26.6,5.8,71.2,1006,99.5,15.1,175.5,15.1,7,30,2024-07-17T04:28:59,2024-07-17T18:04:49,0.37,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"6.9271° N, 79.8612° E",2024-07-18,27.9,21.5,24.5,31.6,21.5,24.8,22.4,88.6,6.7,100,95.83,rain,0,0,24.1,5.8,8.6,1005.1,98.6,20.1,175.5,15.1,7,30,2024-07-18T04:29:28,2024-07-18T18:04:29,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
